timestamp,department_id,arrivals,completions,queue_length,avg_wait_minutes,available_doctors,available_beds
2025-02-25T11:00:00,3,17,13,2376,9502.8,3,0
2025-02-25T12:00:00,3,19,15,2380,9521.2,3,0
2025-02-25T13:00:00,3,17,10,2387,7160.0,4,0
2025-02-25T14:00:00,3,11,4,2394,9576.4,3,0
2025-02-25T15:00:00,3,18,14,2398,14389.6,2,0
2025-02-25T16:00:00,3,17,13,2402,5765.4,5,0
2025-02-25T17:00:00,3,4,1,2405,3609.3,8,0
2025-02-25T18:00:00,3,2,0,2407,14442.8,2,0
2025-02-25T19:00:00,3,9,7,2409,4818.9,6,0
2025-02-25T20:00:00,3,9,6,2412,7236.9,4,0
2025-02-25T21:00:00,3,3,1,2414,4138.8,7,0
2025-02-25T22:00:00,3,4,1,2417,4835.7,6,0
2025-02-25T23:00:00,3,4,3,2418,5803.7,5,0
2025-02-26T00:00:00,3,0,0,2418,4145.6,7,0
2025-02-26T01:00:00,3,0,1,2417,3627.1,8,0
2025-02-26T02:00:00,3,5,3,2419,4148.4,7,0
2025-02-26T03:00:00,3,7,8,2418,7255.4,4,0
2025-02-26T04:00:00,3,1,0,2419,3629.5,8,0
2025-02-26T05:00:00,3,1,3,2417,4141.8,7,0
2025-02-26T06:00:00,3,4,0,2421,3630.7,8,0
2025-02-26T07:00:00,3,2,3,2420,7261.5,4,0
2025-02-26T08:00:00,3,2,0,2422,7265.7,4,0
2025-02-26T09:00:00,3,18,14,2426,7279.6,4,0
2025-02-26T10:00:00,3,18,14,2430,9721.0,3,0
2025-02-26T11:00:00,3,19,16,2433,4864.9,6,0
2025-02-26T12:00:00,3,23,17,2439,7316.0,4,0
2025-02-26T13:00:00,3,17,10,2446,5872.3,5,0
2025-02-26T14:00:00,3,15,12,2449,14693.8,2,0
2025-02-26T15:00:00,3,15,14,2450,4199.7,7,0
2025-02-26T16:00:00,3,16,9,2457,7371.3,4,0
2025-02-26T17:00:00,3,1,5,2453,4205.6,7,0
2025-02-26T18:00:00,3,2,1,2454,7363.6,4,0
2025-02-26T19:00:00,3,3,0,2457,3683.8,8,0
2025-02-26T20:00:00,3,6,5,2458,3687.8,8,0
2025-02-26T21:00:00,3,3,0,2461,4217.3,7,0
2025-02-26T22:00:00,3,2,0,2463,4924.0,6,0
2025-02-26T23:00:00,3,3,3,2463,9851.4,3,0
2025-02-27T00:00:00,3,0,0,2463,7387.4,4,0
2025-02-27T01:00:00,3,2,0,2465,4928.7,6,0
2025-02-27T02:00:00,3,6,8,2463,7390.8,4,0
2025-02-27T03:00:00,3,0,0,2463,5911.4,5,0
2025-02-27T04:00:00,3,4,1,2466,9865.1,3,0
2025-02-27T05:00:00,3,0,1,2465,7395.3,4,0
2025-02-27T06:00:00,3,7,3,2469,14813.1,2,0
2025-02-27T07:00:00,3,1,0,2470,4234.1,7,0
2025-02-27T08:00:00,3,1,4,2467,7399.2,4,0
2025-02-27T09:00:00,3,20,12,2475,4242.6,7,0
2025-02-27T10:00:00,3,16,13,2478,9913.6,3,0
2025-02-27T11:00:00,3,11,6,2483,9932.4,3,0
2025-02-27T12:00:00,3,18,12,2489,4268.8,7,0
2025-02-27T13:00:00,3,14,14,2489,4265.6,7,0
2025-02-27T14:00:00,3,20,17,2492,4273.3,7,0
2025-02-27T15:00:00,3,13,12,2493,3740.2,8,0
2025-02-27T16:00:00,3,16,11,2498,9993.1,3,0
2025-02-27T17:00:00,3,4,7,2495,14971.4,2,0
2025-02-27T18:00:00,3,8,6,2497,9987.1,3,0
2025-02-27T19:00:00,3,9,6,2500,7501.9,4,0
2025-02-27T20:00:00,3,6,3,2503,5007.3,6,0
2025-02-27T21:00:00,3,8,4,2507,5015.6,6,0
2025-02-27T22:00:00,3,7,4,2510,4303.1,7,0
2025-02-27T23:00:00,3,8,8,2510,15060.3,2,0
2025-02-28T00:00:00,3,4,1,2513,3771.4,8,0
2025-02-28T01:00:00,3,5,6,2512,15073.8,2,0
2025-02-28T02:00:00,3,2,0,2514,3772.3,8,0
2025-02-28T03:00:00,3,8,7,2515,6037.2,5,0
2025-02-28T04:00:00,3,6,5,2516,15096.1,2,0
2025-02-28T05:00:00,3,0,0,2516,4315.1,7,0
2025-02-28T06:00:00,3,0,0,2516,4312.0,7,0
2025-02-28T07:00:00,3,4,4,2516,15096.3,2,0
2025-02-28T08:00:00,3,0,0,2516,10065.1,3,0
2025-02-28T09:00:00,3,17,14,2519,7555.9,4,0
2025-02-28T10:00:00,3,12,6,2525,7575.3,4,0
2025-02-28T11:00:00,3,18,14,2529,15174.3,2,0
2025-02-28T12:00:00,3,8,7,2530,7588.4,4,0
2025-02-28T13:00:00,3,13,9,2534,10134.4,3,0
2025-02-28T14:00:00,3,14,10,2538,15227.8,2,0
2025-02-28T15:00:00,3,11,6,2543,7630.9,4,0
2025-02-28T16:00:00,3,13,10,2546,5092.6,6,0
2025-02-28T17:00:00,3,3,2,2547,7642.5,4,0
2025-02-28T18:00:00,3,4,3,2548,4368.0,7,0
2025-02-28T19:00:00,3,7,5,2550,15298.2,2,0
2025-02-28T20:00:00,3,0,3,2547,3820.6,8,0
2025-02-28T21:00:00,3,8,7,2548,4368.7,7,0
2025-02-28T22:00:00,3,6,7,2547,7642.9,4,0
2025-02-28T23:00:00,3,5,6,2546,4364.4,7,0
2025-03-01T00:00:00,3,0,5,2541,15247.5,2,0
2025-03-01T01:00:00,3,4,4,2541,4355.8,7,0
2025-03-01T02:00:00,3,2,0,2543,3815.8,8,0
2025-03-01T03:00:00,3,0,2,2541,10163.8,3,0
2025-03-01T04:00:00,3,8,6,2543,15258.6,2,0
2025-03-01T05:00:00,3,0,0,2543,4358.3,7,0
2025-03-01T06:00:00,3,2,1,2544,7631.3,4,0
2025-03-01T07:00:00,3,10,9,2545,7634.3,4,0
2025-03-01T08:00:00,3,3,5,2543,15257.5,2,0
2025-03-01T09:00:00,3,13,9,2547,7642.2,4,0
2025-03-01T10:00:00,3,13,12,2548,6113.4,5,0
2025-03-01T11:00:00,3,13,11,2550,4372.4,7,0
2025-03-01T12:00:00,3,22,15,2557,7669.8,4,0
2025-03-01T13:00:00,3,12,9,2560,3840.8,8,0
2025-03-01T14:00:00,3,19,13,2566,7698.8,4,0
2025-03-01T15:00:00,3,5,3,2568,7703.8,4,0
2025-03-01T16:00:00,3,16,14,2570,15419.6,2,0
2025-03-01T17:00:00,3,7,6,2571,10283.6,3,0
2025-03-01T18:00:00,3,5,1,2575,3861.2,8,0
2025-03-01T19:00:00,3,5,6,2574,5149.3,6,0
2025-03-01T20:00:00,3,5,3,2576,3866.0,8,0
2025-03-01T21:00:00,3,1,3,2574,15444.5,2,0
2025-03-01T22:00:00,3,7,2,2579,6188.3,5,0
2025-03-01T23:00:00,3,7,7,2579,10314.4,3,0
2025-03-02T00:00:00,3,3,0,2582,10328.7,3,0
2025-03-02T01:00:00,3,7,5,2584,10336.7,3,0
2025-03-02T02:00:00,3,3,1,2586,7757.9,4,0
2025-03-02T03:00:00,3,2,0,2588,5177.3,6,0
2025-03-02T04:00:00,3,3,3,2588,7765.3,4,0
2025-03-02T05:00:00,3,2,0,2590,15539.0,2,0
2025-03-02T06:00:00,3,5,3,2592,3886.4,8,0
2025-03-02T07:00:00,3,4,4,2592,10366.7,3,0
2025-03-02T08:00:00,3,2,0,2594,10377.8,3,0
2025-03-02T09:00:00,3,15,10,2599,6235.9,5,0
2025-03-02T10:00:00,3,12,11,2600,7799.9,4,0
2025-03-02T11:00:00,3,22,15,2607,4470.6,7,0
2025-03-02T12:00:00,3,14,9,2612,7836.3,4,0
2025-03-02T13:00:00,3,15,14,2613,3920.9,8,0
2025-03-02T14:00:00,3,14,13,2614,7840.5,4,0
2025-03-02T15:00:00,3,13,10,2617,15700.1,2,0
2025-03-02T16:00:00,3,11,6,2622,15733.2,2,0
2025-03-02T17:00:00,3,4,1,2625,7875.3,4,0
2025-03-02T18:00:00,3,0,0,2625,7876.2,4,0
2025-03-02T19:00:00,3,3,2,2626,15754.3,2,0
2025-03-02T20:00:00,3,5,0,2631,3947.9,8,0
2025-03-02T21:00:00,3,3,2,2632,4513.6,7,0
2025-03-02T22:00:00,3,4,4,2632,15790.3,2,0
2025-03-02T23:00:00,3,6,5,2633,3949.4,8,0
2025-03-03T00:00:00,3,2,0,2635,5271.9,6,0
2025-03-03T01:00:00,3,2,1,2636,10545.3,3,0
2025-03-03T02:00:00,3,0,2,2634,7901.4,4,0
2025-03-03T03:00:00,3,7,7,2634,4514.8,7,0
2025-03-03T04:00:00,3,3,3,2634,10537.0,3,0
2025-03-03T05:00:00,3,5,4,2635,4518.9,7,0
2025-03-03T06:00:00,3,2,1,2636,5272.3,6,0
2025-03-03T07:00:00,3,4,0,2640,10559.3,3,0
2025-03-03T08:00:00,3,7,4,2643,6344.7,5,0
2025-03-03T09:00:00,3,15,10,2648,3970.1,8,0
2025-03-03T10:00:00,3,13,11,2650,3975.0,8,0
2025-03-03T11:00:00,3,11,8,2653,5304.3,6,0
2025-03-03T12:00:00,3,16,12,2657,4552.9,7,0
2025-03-03T13:00:00,3,13,7,2663,3994.7,8,0
2025-03-03T14:00:00,3,15,12,2666,15994.2,2,0
2025-03-03T15:00:00,3,18,13,2671,6411.4,5,0
2025-03-03T16:00:00,3,15,11,2675,4011.1,8,0
2025-03-03T17:00:00,3,4,1,2678,6426.8,5,0
2025-03-03T18:00:00,3,6,2,2682,8044.1,4,0
2025-03-03T19:00:00,3,4,4,2682,4596.3,7,0
2025-03-03T20:00:00,3,9,9,2682,6436.1,5,0
2025-03-03T21:00:00,3,5,0,2687,8062.1,4,0
2025-03-03T22:00:00,3,0,0,2687,4031.1,8,0
2025-03-03T23:00:00,3,2,2,2687,5373.0,6,0
2025-03-04T00:00:00,3,5,4,2688,10753.8,3,0
2025-03-04T01:00:00,3,1,2,2687,4605.1,7,0
2025-03-04T02:00:00,3,4,4,2687,5372.9,6,0
2025-03-04T03:00:00,3,1,0,2688,16126.5,2,0
2025-03-04T04:00:00,3,2,1,2689,8068.8,4,0
2025-03-04T05:00:00,3,7,3,2693,5387.6,6,0
2025-03-04T06:00:00,3,6,6,2693,10771.0,3,0
2025-03-04T07:00:00,3,8,3,2698,4624.0,7,0
2025-03-04T08:00:00,3,5,5,2698,4047.0,8,0
2025-03-04T09:00:00,3,15,17,2696,8088.5,4,0
2025-03-04T10:00:00,3,15,9,2702,8106.4,4,0
2025-03-04T11:00:00,3,15,8,2709,5416.1,6,0
2025-03-04T12:00:00,3,15,13,2711,5421.0,6,0
2025-03-04T13:00:00,3,12,10,2713,6512.0,5,0
2025-03-04T14:00:00,3,16,12,2717,6519.9,5,0
2025-03-04T15:00:00,3,13,10,2720,4079.0,8,0
2025-03-04T16:00:00,3,15,11,2724,8171.4,4,0
2025-03-04T17:00:00,3,4,2,2726,8176.4,4,0
2025-03-04T18:00:00,3,7,7,2726,16354.4,2,0
2025-03-04T19:00:00,3,7,6,2727,4089.2,8,0
2025-03-04T20:00:00,3,0,3,2724,8171.7,4,0
2025-03-04T21:00:00,3,5,2,2727,8180.5,4,0
2025-03-04T22:00:00,3,4,7,2724,5448.1,6,0
2025-03-04T23:00:00,3,3,3,2724,5446.7,6,0
2025-03-05T00:00:00,3,5,3,2726,5452.1,6,0
2025-03-05T01:00:00,3,3,1,2728,4677.2,7,0
2025-03-05T02:00:00,3,0,0,2728,10910.3,3,0
2025-03-05T03:00:00,3,2,1,2729,4678.5,7,0
2025-03-05T04:00:00,3,4,0,2733,10932.8,3,0
2025-03-05T05:00:00,3,6,0,2739,10955.8,3,0
2025-03-05T06:00:00,3,4,0,2743,16456.6,2,0
2025-03-05T07:00:00,3,3,3,2743,5486.3,6,0
2025-03-05T08:00:00,3,5,3,2745,4707.4,7,0
2025-03-05T09:00:00,3,20,14,2751,16507.3,2,0
2025-03-05T10:00:00,3,15,9,2757,11028.2,3,0
2025-03-05T11:00:00,3,21,17,2761,11045.1,3,0
2025-03-05T12:00:00,3,16,11,2766,5533.9,6,0
2025-03-05T13:00:00,3,14,11,2769,8306.5,4,0
2025-03-05T14:00:00,3,8,5,2772,11086.0,3,0
2025-03-05T15:00:00,3,14,11,2775,5550.9,6,0
2025-03-05T16:00:00,3,15,14,2776,6661.0,5,0
2025-03-05T17:00:00,3,2,4,2774,11094.7,3,0
2025-03-05T18:00:00,3,0,4,2770,4748.0,7,0
2025-03-05T19:00:00,3,8,8,2770,16618.4,2,0
2025-03-05T20:00:00,3,8,8,2770,5539.7,6,0
2025-03-05T21:00:00,3,8,8,2770,4747.9,7,0
2025-03-05T22:00:00,3,3,5,2768,16609.7,2,0
2025-03-05T23:00:00,3,4,4,2768,5536.1,6,0
2025-03-06T00:00:00,3,0,0,2768,5535.7,6,0
2025-03-06T01:00:00,3,3,2,2769,4153.0,8,0
2025-03-06T02:00:00,3,8,7,2770,4155.0,8,0
2025-03-06T03:00:00,3,0,2,2768,8303.0,4,0
2025-03-06T04:00:00,3,2,1,2769,5537.7,6,0
2025-03-06T05:00:00,3,0,0,2769,4745.8,7,0
2025-03-06T06:00:00,3,3,1,2771,5541.4,6,0
2025-03-06T07:00:00,3,7,9,2769,6645.5,5,0
2025-03-06T08:00:00,3,2,4,2767,11069.0,3,0
2025-03-06T09:00:00,3,16,9,2774,4160.2,8,0
2025-03-06T10:00:00,3,18,16,2776,11105.2,3,0
2025-03-06T11:00:00,3,18,12,2782,11129.2,3,0
2025-03-06T12:00:00,3,10,5,2787,16723.3,2,0
2025-03-06T13:00:00,3,10,7,2790,4781.1,7,0
2025-03-06T14:00:00,3,13,8,2795,11180.8,3,0
2025-03-06T15:00:00,3,11,11,2795,8386.1,4,0
2025-03-06T16:00:00,3,14,10,2799,4197.1,8,0
2025-03-06T17:00:00,3,4,4,2799,8398.4,4,0
2025-03-06T18:00:00,3,0,3,2796,4195.1,8,0
2025-03-06T19:00:00,3,3,0,2799,8397.2,4,0
2025-03-06T20:00:00,3,0,3,2796,16775.0,2,0
2025-03-06T21:00:00,3,8,6,2798,6716.8,5,0
2025-03-06T22:00:00,3,6,3,2801,11203.1,3,0
2025-03-06T23:00:00,3,7,5,2803,6725.7,5,0
2025-03-07T00:00:00,3,1,1,2803,8408.4,4,0
2025-03-07T01:00:00,3,5,0,2808,4210.5,8,0
2025-03-07T02:00:00,3,4,3,2809,6740.9,5,0
2025-03-07T03:00:00,3,6,4,2811,8434.4,4,0
2025-03-07T04:00:00,3,0,0,2811,6747.7,5,0
2025-03-07T05:00:00,3,0,0,2811,8431.8,4,0
2025-03-07T06:00:00,3,2,0,2813,4820.4,7,0
2025-03-07T07:00:00,3,3,1,2815,11259.9,3,0
2025-03-07T08:00:00,3,3,4,2814,4219.8,8,0
2025-03-07T09:00:00,3,16,11,2819,8457.8,4,0
2025-03-07T10:00:00,3,10,6,2823,4234.8,8,0
2025-03-07T11:00:00,3,19,16,2826,16956.1,2,0
2025-03-07T12:00:00,3,11,7,2830,8491.4,4,0
2025-03-07T13:00:00,3,23,20,2833,4855.5,7,0
2025-03-07T14:00:00,3,18,13,2838,4255.8,8,0
2025-03-07T15:00:00,3,13,8,2843,8529.9,4,0
2025-03-07T16:00:00,3,15,15,2843,5687.2,6,0
2025-03-07T17:00:00,3,3,3,2843,6823.6,5,0
2025-03-07T18:00:00,3,2,3,2842,6821.5,5,0
2025-03-07T19:00:00,3,2,2,2842,5685.9,6,0
2025-03-07T20:00:00,3,2,0,2844,4267.9,8,0
2025-03-07T21:00:00,3,5,11,2838,5674.2,6,0
2025-03-07T22:00:00,3,6,5,2839,4257.8,8,0
2025-03-07T23:00:00,3,3,1,2841,8521.2,4,0
2025-03-08T00:00:00,3,6,3,2844,4264.8,8,0
2025-03-08T01:00:00,3,5,2,2847,17083.2,2,0
2025-03-08T02:00:00,3,2,1,2848,4883.8,7,0
2025-03-08T03:00:00,3,4,4,2848,8542.7,4,0
2025-03-08T04:00:00,3,2,3,2847,4882.0,7,0
2025-03-08T05:00:00,3,6,6,2847,4271.9,8,0
2025-03-08T06:00:00,3,5,2,2850,5701.1,6,0
2025-03-08T07:00:00,3,6,1,2855,6851.7,5,0
2025-03-08T08:00:00,3,5,5,2855,17131.2,2,0
2025-03-08T09:00:00,3,14,13,2856,8566.6,4,0
2025-03-08T10:00:00,3,14,12,2858,11431.3,3,0
2025-03-08T11:00:00,3,14,13,2859,8576.3,4,0
2025-03-08T12:00:00,3,11,8,2862,4907.1,7,0
2025-03-08T13:00:00,3,25,22,2865,5729.8,6,0
2025-03-08T14:00:00,3,15,9,2871,4920.6,7,0
2025-03-08T15:00:00,3,12,9,2874,6896.4,5,0
2025-03-08T16:00:00,3,17,14,2877,4933.1,7,0
2025-03-08T17:00:00,3,5,1,2881,11522.9,3,0
2025-03-08T18:00:00,3,3,3,2881,11523.7,3,0
2025-03-08T19:00:00,3,3,0,2884,11536.6,3,0
2025-03-08T20:00:00,3,0,0,2884,4943.4,7,0
2025-03-08T21:00:00,3,6,6,2884,5769.6,6,0
2025-03-08T22:00:00,3,5,6,2883,8648.6,4,0
2025-03-08T23:00:00,3,4,2,2885,6923.0,5,0
2025-03-09T00:00:00,3,0,2,2883,4943.7,7,0
2025-03-09T01:00:00,3,6,6,2883,4940.6,7,0
2025-03-09T02:00:00,3,7,7,2883,4940.9,7,0
2025-03-09T03:00:00,3,3,2,2884,5767.2,6,0
2025-03-09T04:00:00,3,1,0,2885,8654.1,4,0
2025-03-09T05:00:00,3,6,0,2891,4955.1,7,0
2025-03-09T06:00:00,3,5,4,2892,17353.0,2,0
2025-03-09T07:00:00,3,2,0,2894,8681.8,4,0
2025-03-09T08:00:00,3,6,3,2897,8691.3,4,0
2025-03-09T09:00:00,3,15,14,2898,4967.4,7,0
2025-03-09T10:00:00,3,16,14,2900,4348.4,8,0
2025-03-09T11:00:00,3,17,13,2904,4356.7,8,0
2025-03-09T12:00:00,3,9,9,2904,4357.2,8,0
2025-03-09T13:00:00,3,12,9,2907,17443.4,2,0
2025-03-09T14:00:00,3,14,11,2910,6985.7,5,0
2025-03-09T15:00:00,3,16,15,2911,6986.7,5,0
2025-03-09T16:00:00,3,14,12,2913,5825.7,6,0
2025-03-09T17:00:00,3,2,4,2911,5823.4,6,0
2025-03-09T18:00:00,3,9,8,2912,8736.2,4,0
2025-03-09T19:00:00,3,1,1,2912,17470.8,2,0
2025-03-09T20:00:00,3,0,0,2912,11647.5,3,0
2025-03-09T21:00:00,3,7,6,2913,4370.2,8,0
2025-03-09T22:00:00,3,1,1,2913,5827.2,6,0
2025-03-09T23:00:00,3,7,2,2918,8753.5,4,0
2025-03-10T00:00:00,3,9,10,2917,4998.7,7,0
2025-03-10T01:00:00,3,8,10,2915,5830.4,6,0
2025-03-10T02:00:00,3,7,5,2917,8750.1,4,0
2025-03-10T03:00:00,3,5,3,2919,5003.5,7,0
2025-03-10T04:00:00,3,0,2,2917,17502.5,2,0
2025-03-10T05:00:00,3,2,0,2919,4379.2,8,0
2025-03-10T06:00:00,3,6,2,2923,7013.3,5,0
2025-03-10T07:00:00,3,7,1,2929,11717.4,3,0
2025-03-10T08:00:00,3,7,5,2931,8792.0,4,0
2025-03-10T09:00:00,3,12,7,2936,17616.5,2,0
2025-03-10T10:00:00,3,19,15,2940,4410.6,8,0
2025-03-10T11:00:00,3,8,5,2943,7061.8,5,0
2025-03-10T12:00:00,3,15,15,2943,11773.8,3,0
2025-03-10T13:00:00,3,19,13,2949,4424.8,8,0
2025-03-10T14:00:00,3,13,12,2950,4426.1,8,0
2025-03-10T15:00:00,3,15,15,2950,4424.6,8,0
2025-03-10T16:00:00,3,12,5,2957,11826.6,3,0
2025-03-10T17:00:00,3,7,8,2956,4435.2,8,0
2025-03-10T18:00:00,3,0,0,2956,8869.7,4,0
2025-03-10T19:00:00,3,7,6,2957,8869.6,4,0
2025-03-10T20:00:00,3,2,1,2958,17749.7,2,0
2025-03-10T21:00:00,3,0,1,2957,7098.4,5,0
2025-03-10T22:00:00,3,7,4,2960,5075.9,7,0
2025-03-10T23:00:00,3,3,2,2961,17767.5,2,0
2025-03-11T00:00:00,3,7,1,2967,11868.0,3,0
2025-03-11T01:00:00,3,5,3,2969,8906.3,4,0
2025-03-11T02:00:00,3,9,7,2971,5093.1,7,0
2025-03-11T03:00:00,3,4,0,2975,11898.9,3,0
2025-03-11T04:00:00,3,4,5,2974,7139.6,5,0
2025-03-11T05:00:00,3,0,0,2974,5097.0,7,0
2025-03-11T06:00:00,3,8,6,2976,17854.4,2,0
2025-03-11T07:00:00,3,6,2,2980,17879.8,2,0
2025-03-11T08:00:00,3,0,0,2980,7152.6,5,0
2025-03-11T09:00:00,3,12,12,2980,5959.4,6,0
2025-03-11T10:00:00,3,8,4,2984,8952.7,4,0
2025-03-11T11:00:00,3,16,13,2987,5974.5,6,0
2025-03-11T12:00:00,3,11,9,2989,11954.4,3,0
2025-03-11T13:00:00,3,13,10,2992,8974.2,4,0
2025-03-11T14:00:00,3,13,14,2991,5983.9,6,0
2025-03-11T15:00:00,3,16,12,2995,5133.1,7,0
2025-03-11T16:00:00,3,16,12,2999,7199.4,5,0
2025-03-11T17:00:00,3,4,6,2997,7190.9,5,0
2025-03-11T18:00:00,3,0,2,2995,7189.8,5,0
2025-03-11T19:00:00,3,0,0,2995,11978.7,3,0
2025-03-11T20:00:00,3,3,6,2992,5983.1,6,0
2025-03-11T21:00:00,3,2,0,2994,5986.3,6,0
2025-03-11T22:00:00,3,5,1,2998,17987.8,2,0
2025-03-11T23:00:00,3,6,6,2998,7195.4,5,0
2025-03-12T00:00:00,3,10,9,2999,5140.1,7,0
2025-03-12T01:00:00,3,0,0,2999,8998.6,4,0
2025-03-12T02:00:00,3,5,6,2998,7197.1,5,0
2025-03-12T03:00:00,3,5,2,3001,7203.7,5,0
2025-03-12T04:00:00,3,1,0,3002,4503.0,8,0
2025-03-12T05:00:00,3,2,1,3003,12012.3,3,0
2025-03-12T06:00:00,3,8,4,3007,5155.9,7,0
2025-03-12T07:00:00,3,2,0,3009,12036.0,3,0
2025-03-12T08:00:00,3,7,4,3012,18071.0,2,0
2025-03-12T09:00:00,3,15,10,3017,18103.6,2,0
2025-03-12T10:00:00,3,19,15,3021,7252.1,5,0
2025-03-12T11:00:00,3,14,12,3023,18140.0,2,0
2025-03-12T12:00:00,3,11,10,3024,18142.5,2,0
2025-03-12T13:00:00,3,20,17,3027,7265.6,5,0
2025-03-12T14:00:00,3,10,8,3029,6058.6,6,0
2025-03-12T15:00:00,3,17,15,3031,9092.3,4,0
2025-03-12T16:00:00,3,12,9,3034,9103.4,4,0
2025-03-12T17:00:00,3,1,0,3035,9105.3,4,0
2025-03-12T18:00:00,3,4,3,3036,7285.3,5,0
2025-03-12T19:00:00,3,3,4,3035,18211.9,2,0
2025-03-12T20:00:00,3,0,0,3035,12138.8,3,0
2025-03-12T21:00:00,3,2,0,3037,9109.6,4,0
2025-03-12T22:00:00,3,0,0,3037,12146.4,3,0
2025-03-12T23:00:00,3,3,0,3040,18240.6,2,0
2025-03-13T00:00:00,3,3,0,3043,7302.1,5,0
2025-03-13T01:00:00,3,3,4,3042,7301.1,5,0
2025-03-13T02:00:00,3,4,3,3043,7305.2,5,0
2025-03-13T03:00:00,3,6,5,3044,6089.6,6,0
2025-03-13T04:00:00,3,4,2,3046,12185.5,3,0
2025-03-13T05:00:00,3,0,0,3046,18277.5,2,0
2025-03-13T06:00:00,3,0,0,3046,12185.0,3,0
2025-03-13T07:00:00,3,7,4,3049,5228.5,7,0
2025-03-13T08:00:00,3,3,1,3051,5228.6,7,0
2025-03-13T09:00:00,3,20,18,3053,6106.9,6,0
2025-03-13T10:00:00,3,13,8,3058,4586.4,8,0
2025-03-13T11:00:00,3,16,11,3063,9188.5,4,0
2025-03-13T12:00:00,3,16,11,3068,7362.0,5,0
2025-03-13T13:00:00,3,14,10,3072,18430.8,2,0
2025-03-13T14:00:00,3,15,10,3077,7384.2,5,0
2025-03-13T15:00:00,3,14,13,3078,6157.4,6,0
2025-03-13T16:00:00,3,17,11,3084,4627.7,8,0
2025-03-13T17:00:00,3,4,3,3085,9255.1,4,0
2025-03-13T18:00:00,3,4,3,3086,7405.1,5,0
2025-03-13T19:00:00,3,4,5,3085,7403.3,5,0
2025-03-13T20:00:00,3,0,3,3082,5282.6,7,0
2025-03-13T21:00:00,3,4,3,3083,5283.4,7,0
2025-03-13T22:00:00,3,0,0,3083,9250.9,4,0
2025-03-13T23:00:00,3,4,1,3086,6170.1,6,0
2025-03-14T00:00:00,3,2,4,3084,9252.2,4,0
2025-03-14T01:00:00,3,4,1,3087,18520.9,2,0
2025-03-14T02:00:00,3,4,2,3089,7415.4,5,0
2025-03-14T03:00:00,3,4,6,3087,9261.0,4,0
2025-03-14T04:00:00,3,7,3,3091,18546.8,2,0
2025-03-14T05:00:00,3,6,4,3093,12373.1,3,0
2025-03-14T06:00:00,3,2,3,3092,9277.2,4,0
2025-03-14T07:00:00,3,5,3,3094,6186.3,6,0
2025-03-14T08:00:00,3,3,4,3093,4640.6,8,0
2025-03-14T09:00:00,3,15,12,3096,18576.4,2,0
2025-03-14T10:00:00,3,12,6,3102,18613.5,2,0
2025-03-14T11:00:00,3,11,10,3103,4656.0,8,0
2025-03-14T12:00:00,3,12,10,3105,5321.2,7,0
2025-03-14T13:00:00,3,13,13,3105,9315.6,4,0
2025-03-14T14:00:00,3,14,9,3110,7465.5,5,0
2025-03-14T15:00:00,3,18,18,3110,5329.8,7,0
2025-03-14T16:00:00,3,14,11,3113,4670.4,8,0
2025-03-14T17:00:00,3,9,2,3120,9359.8,4,0
2025-03-14T18:00:00,3,3,5,3118,7481.9,5,0
2025-03-14T19:00:00,3,7,4,3121,12485.1,3,0
2025-03-14T20:00:00,3,3,0,3124,5355.6,7,0
2025-03-14T21:00:00,3,5,0,3129,12514.9,3,0
2025-03-14T22:00:00,3,5,6,3128,6256.8,6,0
2025-03-14T23:00:00,3,0,2,3126,7500.5,5,0
2025-03-15T00:00:00,3,0,1,3125,12500.5,3,0
2025-03-15T01:00:00,3,0,0,3125,5358.2,7,0
2025-03-15T02:00:00,3,1,0,3126,9379.4,4,0
2025-03-15T03:00:00,3,0,0,3126,12502.4,3,0
2025-03-15T04:00:00,3,4,3,3127,18760.0,2,0
2025-03-15T05:00:00,3,3,0,3130,6258.7,6,0
2025-03-15T06:00:00,3,6,4,3132,12527.4,3,0
2025-03-15T07:00:00,3,2,2,3132,7515.7,5,0
2025-03-15T08:00:00,3,0,0,3132,6264.5,6,0
2025-03-15T09:00:00,3,16,12,3136,18816.6,2,0
2025-03-15T10:00:00,3,16,13,3139,5381.6,7,0
2025-03-15T11:00:00,3,10,5,3144,18865.2,2,0
2025-03-15T12:00:00,3,12,8,3148,7556.1,5,0
2025-03-15T13:00:00,3,13,12,3149,18894.3,2,0
2025-03-15T14:00:00,3,15,12,3152,12606.6,3,0
2025-03-15T15:00:00,3,21,14,3159,18953.6,2,0
2025-03-15T16:00:00,3,16,11,3164,12656.8,3,0
2025-03-15T17:00:00,3,4,3,3165,6329.9,6,0
2025-03-15T18:00:00,3,7,9,3163,18978.0,2,0
2025-03-15T19:00:00,3,4,3,3164,9492.9,4,0
2025-03-15T20:00:00,3,5,5,3164,4745.9,8,0
2025-03-15T21:00:00,3,3,5,3162,6324.8,6,0
2025-03-15T22:00:00,3,7,7,3162,5422.0,7,0
2025-03-15T23:00:00,3,7,6,3163,4745.6,8,0
2025-03-16T00:00:00,3,9,8,3164,5425.0,7,0
2025-03-16T01:00:00,3,3,2,3165,4748.8,8,0
2025-03-16T02:00:00,3,0,1,3164,12657.8,3,0
2025-03-16T03:00:00,3,0,1,3163,12652.6,3,0
2025-03-16T04:00:00,3,5,1,3167,5428.6,7,0
